step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
27100,444006400,8.659685e+16,4.705347,4.658173,4.658173
27200,445644800,8.691639e+16,4.694891,4.652527,4.652527
27300,447283200,8.723594e+16,4.704876,4.652962,4.652962
27400,448921600,8.755549e+16,4.686910,4.650711,4.650711
27500,450560000,8.787503e+16,4.683624,4.651069,4.651069
27600,452198400,8.819458e+16,4.669295,4.647696,4.647696
27700,453836800,8.851412e+16,4.688907,4.648681,4.648681
27800,455475200,8.883367e+16,4.661233,4.643807,4.643807
27900,457113600,8.915321e+16,4.685311,4.642493,4.642493
28000,458752000,8.947276e+16,4.697704,4.641646,4.641646
28100,460390400,8.979230e+16,4.675212,4.637675,4.637675
28200,462028800,9.011185e+16,4.678828,4.633133,4.633133
28300,463667200,9.043140e+16,4.685880,4.634974,4.634974
28400,465305600,9.075094e+16,4.670558,4.630882,4.630882
28500,466944000,9.107049e+16,4.672619,4.630280,4.630280
28600,468582400,9.139003e+16,4.662380,4.627617,4.627617
28700,470220800,9.170958e+16,4.671026,4.626794,4.626794
28800,471859200,9.202912e+16,4.659962,4.625328,4.625328
28900,473497600,9.234867e+16,4.681444,4.622604,4.622604
29000,475136000,9.266821e+16,4.676696,4.620315,4.620315
29100,476774400,9.298776e+16,4.664373,4.617651,4.617651
29200,478412800,9.330731e+16,4.664924,4.617223,4.617223
29300,480051200,9.362685e+16,4.652855,4.616877,4.616877
29400,481689600,9.394640e+16,4.654300,4.615123,4.615123
29500,483328000,9.426594e+16,4.646115,4.611150,4.611150
29600,484966400,9.458549e+16,4.659426,4.608631,4.608631
29700,486604800,9.490503e+16,4.633809,4.605611,4.605611
29800,488243200,9.522458e+16,4.630271,4.605396,4.605396
29900,489881600,9.554412e+16,4.645700,4.605814,4.605814
30000,491520000,9.586367e+16,4.639184,4.601326,4.601326
30100,493158400,9.618322e+16,4.659014,4.599936,4.599936
30200,494796800,9.650276e+16,4.642498,4.602208,4.602208
30300,496435200,9.682231e+16,4.632065,4.595601,4.595601
30400,498073600,9.714185e+16,4.644548,4.594015,4.594015
30500,499712000,9.746140e+16,4.632629,4.592009,4.592009
30600,501350400,9.778094e+16,4.638010,4.590916,4.590916
30700,502988800,9.810049e+16,4.638810,4.587024,4.587024
30800,504627200,9.842003e+16,4.640099,4.585005,4.585005
30900,506265600,9.873958e+16,4.623171,4.586630,4.586630
31000,507904000,9.905913e+16,4.628043,4.585486,4.585486
31100,509542400,9.937867e+16,4.613330,4.579806,4.579806
31200,511180800,9.969822e+16,4.608957,4.577796,4.577796
31300,512819200,1.000178e+17,4.623079,4.577349,4.577349
31400,514457600,1.003373e+17,4.593924,4.574917,4.574917
31500,516096000,1.006569e+17,4.604396,4.572309,4.572309
31600,517734400,1.009764e+17,4.620272,4.573308,4.573308
31700,519372800,1.012959e+17,4.602702,4.569404,4.569404
31800,521011200,1.016155e+17,4.620721,4.568638,4.568638
31900,522649600,1.019350e+17,4.611610,4.565918,4.565918
32000,524288000,1.022546e+17,4.623502,4.564937,4.564937
32100,525926400,1.025741e+17,4.615801,4.563242,4.563242
32200,527564800,1.028937e+17,4.611649,4.562389,4.562389
32300,529203200,1.032132e+17,4.600115,4.558094,4.558094
32400,530841600,1.035328e+17,4.587914,4.557998,4.557998
32500,532480000,1.038523e+17,4.608944,4.559325,4.559325
32600,534118400,1.041719e+17,4.572087,4.555373,4.555373
32700,535756800,1.044914e+17,4.612735,4.551376,4.551376
32800,537395200,1.048109e+17,4.585367,4.548582,4.548582
32900,539033600,1.051305e+17,4.585139,4.550428,4.550428
33000,540672000,1.054500e+17,4.590726,4.549274,4.549274
33100,542310400,1.057696e+17,4.587455,4.550622,4.550622
33200,543948800,1.060891e+17,4.605699,4.548306,4.548306
33300,545587200,1.064087e+17,4.602556,4.543941,4.543941
33400,547225600,1.067282e+17,4.592300,4.543167,4.543167
33500,548864000,1.070478e+17,4.576039,4.541000,4.541000
33600,550502400,1.073673e+17,4.589646,4.542372,4.542372
33700,552140800,1.076869e+17,4.585390,4.541194,4.541194
33800,553779200,1.080064e+17,4.569417,4.536113,4.536113
33900,555417600,1.083259e+17,4.573843,4.536818,4.536818
34000,557056000,1.086455e+17,4.573486,4.534717,4.534717
34100,558694400,1.089650e+17,4.569233,4.530801,4.530801
34200,560332800,1.092846e+17,4.569167,4.530179,4.530179
34300,561971200,1.096041e+17,4.553390,4.529568,4.529568
34400,563609600,1.099237e+17,4.542679,4.525852,4.525852
34500,565248000,1.102432e+17,4.578928,4.527533,4.527533
34600,566886400,1.105628e+17,4.569810,4.524980,4.524980
34700,568524800,1.108823e+17,4.560071,4.522678,4.522678
34800,570163200,1.112019e+17,4.555869,4.521153,4.521153
34900,571801600,1.115214e+17,4.565143,4.521553,4.521553
35000,573440000,1.118409e+17,4.574308,4.521130,4.521130
