step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
22400,367001600,6.926923e+15,6.912511,6.968943,6.933980
22500,368640000,6.957847e+15,6.912787,6.950854,6.918092
22600,370278400,6.988771e+15,6.900755,6.951855,6.916763
22700,371916800,7.019695e+15,6.890390,6.948375,6.910891
22800,373555200,7.050618e+15,6.891116,6.942259,6.907055
22900,375193600,7.081542e+15,6.897250,6.935659,6.906359
23000,376832000,7.112466e+15,6.889834,6.934672,6.900094
23100,378470400,7.143390e+15,6.881574,6.930215,6.897426
23200,380108800,7.174313e+15,6.874580,6.928186,6.893553
23300,381747200,7.205237e+15,6.860567,6.924656,6.892157
23400,383385600,7.236161e+15,6.858510,6.923875,6.889554
23500,385024000,7.267085e+15,6.874544,6.915455,6.884094
23600,386662400,7.298008e+15,6.915076,6.917643,6.883373
23700,388300800,7.328932e+15,6.877614,6.922916,6.884540
23800,389939200,7.359856e+15,6.884736,6.913038,6.881153
23900,391577600,7.390780e+15,6.856324,6.906914,6.873634
24000,393216000,7.421703e+15,6.859133,6.904888,6.872911
24100,394854400,7.452627e+15,6.869347,6.895090,6.862034
24200,396492800,7.483551e+15,6.867655,6.889998,6.858728
24300,398131200,7.514475e+15,6.885134,6.892990,6.860707
24400,399769600,7.545399e+15,6.864923,6.894466,6.861057
24500,401408000,7.576322e+15,6.882277,6.900519,6.863489
24600,403046400,7.607246e+15,6.849532,6.893673,6.863402
24700,404684800,7.638170e+15,6.866631,6.880785,6.853604
24800,406323200,7.669094e+15,6.861908,6.885213,6.850749
24900,407961600,7.700017e+15,6.850550,6.888359,6.850864
25000,409600000,7.730941e+15,6.839468,6.885993,6.850414
25100,411238400,7.761865e+15,6.852722,6.881284,6.845283
25200,412876800,7.792789e+15,6.830015,6.880544,6.843665
25300,414515200,7.823712e+15,6.826219,6.877351,6.842635
25400,416153600,7.854636e+15,6.813320,6.875842,6.844944
25500,417792000,7.885560e+15,6.845040,6.871625,6.841078
25600,419430400,7.916484e+15,6.838743,6.871286,6.839787
25700,421068800,7.947407e+15,6.830173,6.868791,6.831343
25800,422707200,7.978331e+15,6.816565,6.861083,6.826847
25900,424345600,8.009255e+15,6.839583,6.859430,6.826882
26000,425984000,8.040179e+15,6.825739,6.855963,6.820064
26100,427622400,8.071103e+15,6.816565,6.853131,6.819354
26200,429260800,8.102026e+15,6.799782,6.859342,6.823730
26300,430899200,8.132950e+15,6.813812,6.857461,6.823329
26400,432537600,8.163874e+15,6.823332,6.854592,6.819955
26500,434176000,8.194798e+15,6.802401,6.844781,6.810714
26600,435814400,8.225721e+15,6.808804,6.845888,6.808201
26700,437452800,8.256645e+15,6.807049,6.841776,6.809414
26800,439091200,8.287569e+15,6.803910,6.836866,6.802972
26900,440729600,8.318493e+15,6.778027,6.832500,6.801149
27000,442368000,8.349416e+15,6.783608,6.836712,6.803706
27100,444006400,8.380340e+15,6.806666,6.846495,6.809023
27200,445644800,8.411264e+15,6.811479,6.828652,6.795508
27300,447283200,8.442188e+15,6.798253,6.825571,6.794945
27400,448921600,8.473111e+15,6.794061,6.826156,6.789511
27500,450560000,8.504035e+15,6.798005,6.822801,6.788015
