step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
36900,604569600,1.483413e+17,4.506593,4.486410,4.486410
37000,606208000,1.487433e+17,4.515934,4.489588,4.489588
37100,607846400,1.491453e+17,4.540521,4.480882,4.480882
37200,609484800,1.495473e+17,4.537479,4.481875,4.481875
37300,611123200,1.499493e+17,4.533612,4.481078,4.481078
37400,612761600,1.503513e+17,4.532031,4.479204,4.479204
37500,614400000,1.507534e+17,4.518416,4.477733,4.477733
37600,616038400,1.511554e+17,4.490312,4.475548,4.475548
37700,617676800,1.515574e+17,4.511441,4.474731,4.474731
37800,619315200,1.519594e+17,4.513104,4.475889,4.475889
37900,620953600,1.523614e+17,4.486527,4.472671,4.472671
38000,622592000,1.527634e+17,4.509129,4.470866,4.470866
38100,624230400,1.531654e+17,4.525056,4.467419,4.467419
38200,625868800,1.535674e+17,4.529519,4.466264,4.466264
38300,627507200,1.539694e+17,4.488868,4.464763,4.464763
38400,629145600,1.543714e+17,4.527018,4.464881,4.464881
38500,630784000,1.547734e+17,4.509380,4.463858,4.463858
38600,632422400,1.551755e+17,4.525551,4.461017,4.461017
38700,634060800,1.555775e+17,4.518832,4.463331,4.463331
38800,635699200,1.559795e+17,4.494249,4.458567,4.458567
38900,637337600,1.563815e+17,4.512100,4.457723,4.457723
39000,638976000,1.567835e+17,4.506914,4.458467,4.458467
39100,640614400,1.571855e+17,4.487472,4.456548,4.456548
39200,642252800,1.575875e+17,4.488489,4.456519,4.456519
39300,643891200,1.579895e+17,4.501554,4.455945,4.455945
39400,645529600,1.583915e+17,4.499051,4.453585,4.453585
39500,647168000,1.587935e+17,4.486488,4.450546,4.450546
39600,648806400,1.591955e+17,4.478716,4.450896,4.450896
39700,650444800,1.595975e+17,4.514401,4.454206,4.454206
39800,652083200,1.599996e+17,4.482906,4.452256,4.452256
39900,653721600,1.604016e+17,4.492607,4.449398,4.449398
40000,655360000,1.608036e+17,4.495085,4.448161,4.448161
40100,656998400,1.612056e+17,4.484876,4.444167,4.444167
40200,658636800,1.616076e+17,4.472283,4.444134,4.444134
40300,660275200,1.620096e+17,4.487841,4.442600,4.442600
40400,661913600,1.624116e+17,4.478893,4.444012,4.444012
40500,663552000,1.628136e+17,4.471789,4.441516,4.441516
40600,665190400,1.632156e+17,4.495632,4.442225,4.442225
40700,666828800,1.636176e+17,4.499964,4.439113,4.439113
40800,668467200,1.640196e+17,4.492162,4.440009,4.440009
40900,670105600,1.644217e+17,4.480082,4.436473,4.436473
41000,671744000,1.648237e+17,4.459576,4.436774,4.436774
41100,673382400,1.652257e+17,4.463500,4.436443,4.436443
41200,675020800,1.656277e+17,4.465083,4.435315,4.435315
41300,676659200,1.660297e+17,4.469791,4.434179,4.434179
41400,678297600,1.664317e+17,4.472890,4.433014,4.433014
41500,679936000,1.668337e+17,4.463656,4.430262,4.430262
41600,681574400,1.672357e+17,4.474329,4.430786,4.430786
41700,683212800,1.676377e+17,4.469739,4.430381,4.430381
41800,684851200,1.680397e+17,4.461245,4.426994,4.426994
41900,686489600,1.684417e+17,4.468701,4.429962,4.429962
42000,688128000,1.688438e+17,4.455582,4.427897,4.427897
42100,689766400,1.692458e+17,4.455544,4.424783,4.424783
42200,691404800,1.696478e+17,4.469152,4.423166,4.423166
42300,693043200,1.700498e+17,4.467642,4.422739,4.422739
42400,694681600,1.704518e+17,4.479149,4.421366,4.421366
42500,696320000,1.708538e+17,4.473191,4.421238,4.421238
42600,697958400,1.712558e+17,4.450124,4.419890,4.419890
42700,699596800,1.716578e+17,4.476792,4.418846,4.418846
42800,701235200,1.720598e+17,4.445428,4.417701,4.417701
42900,702873600,1.724618e+17,4.460703,4.416949,4.416949
43000,704512000,1.728638e+17,4.460155,4.415666,4.415666
43100,706150400,1.732659e+17,4.478290,4.416680,4.416680
43200,707788800,1.736679e+17,4.475045,4.416336,4.416336
43300,709427200,1.740699e+17,4.454520,4.414187,4.414187
43400,711065600,1.744719e+17,4.452329,4.412774,4.412774
43500,712704000,1.748739e+17,4.456476,4.410459,4.410459
43600,714342400,1.752759e+17,4.483803,4.411674,4.411674
43700,715980800,1.756779e+17,4.441944,4.411592,4.411592
43800,717619200,1.760799e+17,4.433634,4.409433,4.409433
43900,719257600,1.764819e+17,4.452826,4.408524,4.408524
44000,720896000,1.768839e+17,4.442422,4.405396,4.405396
44100,722534400,1.772859e+17,4.445767,4.404114,4.404114
44200,724172800,1.776880e+17,4.417289,4.405408,4.405408
44300,725811200,1.780900e+17,4.436939,4.402266,4.402266
44400,727449600,1.784920e+17,4.434524,4.403739,4.403739
44500,729088000,1.788940e+17,4.464746,4.401187,4.401187
44600,730726400,1.792960e+17,4.463377,4.401162,4.401162
44700,732364800,1.796980e+17,4.447261,4.400167,4.400167
44800,734003200,1.801000e+17,4.455254,4.398209,4.398209
44900,735641600,1.805020e+17,4.444918,4.399670,4.399670
