step,tokens_seen,cumulative_flops,train_loss,eval_loss,eval_loss_all_pos
13800,226099200,1.920366e+16,5.782353,5.745145,5.742659
13900,227737600,1.934281e+16,5.742528,5.744487,5.739851
14000,229376000,1.948197e+16,5.740621,5.732618,5.729439
14100,231014400,1.962113e+16,5.746086,5.723478,5.720338
14200,232652800,1.976029e+16,5.709999,5.718161,5.716460
14300,234291200,1.989944e+16,5.738056,5.704917,5.702939
14400,235929600,2.003860e+16,5.701254,5.700720,5.697595
14500,237568000,2.017776e+16,5.708095,5.692548,5.693443
14600,239206400,2.031691e+16,5.704318,5.682442,5.681029
14700,240844800,2.045607e+16,5.681896,5.678874,5.677490
14800,242483200,2.059523e+16,5.696699,5.662152,5.661967
14900,244121600,2.073438e+16,5.691473,5.664529,5.664917
15000,245760000,2.087354e+16,5.658780,5.658649,5.658757
15100,247398400,2.101270e+16,5.677041,5.645904,5.645188
15200,249036800,2.115185e+16,5.665582,5.640843,5.640624
15300,250675200,2.129101e+16,5.654402,5.632431,5.631741
15400,252313600,2.143017e+16,5.634709,5.628231,5.626442
15500,253952000,2.156933e+16,5.644661,5.626124,5.623704
15600,255590400,2.170848e+16,5.639308,5.610328,5.609668
15700,257228800,2.184764e+16,5.632614,5.610449,5.608342
15800,258867200,2.198680e+16,5.636760,5.597494,5.596400
15900,260505600,2.212595e+16,5.612492,5.602710,5.600170
16000,262144000,2.226511e+16,5.619106,5.594381,5.591326
16100,263782400,2.240427e+16,5.632714,5.590427,5.587816
16200,265420800,2.254342e+16,5.624860,5.579046,5.577759
16300,267059200,2.268258e+16,5.593038,5.576725,5.575617
16400,268697600,2.282174e+16,5.585094,5.566479,5.563539
16500,270336000,2.296090e+16,5.586829,5.559365,5.556966
16600,271974400,2.310005e+16,5.589349,5.552790,5.551861
16700,273612800,2.323921e+16,5.582184,5.546735,5.544943
16800,275251200,2.337837e+16,5.564991,5.544107,5.542862
16900,276889600,2.351752e+16,5.578657,5.532103,5.531492
17000,278528000,2.365668e+16,5.573104,5.528857,5.526309
17100,280166400,2.379584e+16,5.567730,5.530338,5.528104
17200,281804800,2.393499e+16,5.537909,5.526448,5.523117
17300,283443200,2.407415e+16,5.541703,5.510309,5.508963
17400,285081600,2.421331e+16,5.529966,5.512560,5.512427
17500,286720000,2.435246e+16,5.529085,5.504906,5.504488
17600,288358400,2.449162e+16,5.532010,5.501200,5.498648
17700,289996800,2.463078e+16,5.501940,5.496353,5.492921
17800,291635200,2.476994e+16,5.521245,5.488507,5.487613
17900,293273600,2.490909e+16,5.496178,5.484188,5.482866
18000,294912000,2.504825e+16,5.494304,5.483212,5.480395
18100,296550400,2.518741e+16,5.491583,5.472167,5.469282
18200,298188800,2.532656e+16,5.495131,5.471560,5.468178
18300,299827200,2.546572e+16,5.503150,5.463265,5.459600
18400,301465600,2.560488e+16,5.475618,5.461586,5.458055
18500,303104000,2.574403e+16,5.463711,5.464324,5.462132
18600,304742400,2.588319e+16,5.491607,5.455052,5.452736
18700,306380800,2.602235e+16,5.491359,5.452112,5.448620
18800,308019200,2.616150e+16,5.472370,5.441205,5.438756
18900,309657600,2.630066e+16,5.481181,5.437858,5.434754
19000,311296000,2.643982e+16,5.466391,5.438148,5.436796
19100,312934400,2.657898e+16,5.445246,5.426566,5.424871
19200,314572800,2.671813e+16,5.469967,5.430265,5.428149
19300,316211200,2.685729e+16,5.459544,5.423105,5.423095
19400,317849600,2.699645e+16,5.435681,5.418320,5.415923
19500,319488000,2.713560e+16,5.445909,5.414425,5.412389
19600,321126400,2.727476e+16,5.432363,5.403830,5.403339
19700,322764800,2.741392e+16,5.408956,5.397269,5.396287
19800,324403200,2.755307e+16,5.428341,5.402452,5.398061
19900,326041600,2.769223e+16,5.407469,5.384279,5.381568
20000,327680000,2.783139e+16,5.427730,5.390880,5.388285
20100,329318400,2.797055e+16,5.417299,5.383252,5.380675
20200,330956800,2.810970e+16,5.414752,5.379040,5.375818
20300,332595200,2.824886e+16,5.413191,5.378864,5.376420
20400,334233600,2.838802e+16,5.402523,5.369511,5.367422
20500,335872000,2.852717e+16,5.394424,5.366427,5.364663
20600,337510400,2.866633e+16,5.405165,5.366045,5.364710
20700,339148800,2.880549e+16,5.379735,5.365987,5.364589
20800,340787200,2.894464e+16,5.407832,5.362983,5.358990
20900,342425600,2.908380e+16,5.381675,5.351619,5.348577
21000,344064000,2.922296e+16,5.369962,5.346499,5.343941
21100,345702400,2.936211e+16,5.381795,5.341170,5.338711
21200,347340800,2.950127e+16,5.350760,5.340132,5.338247
21300,348979200,2.964043e+16,5.370095,5.334437,5.330565
21400,350617600,2.977959e+16,5.366972,5.326318,5.323982
21500,352256000,2.991874e+16,5.370542,5.334797,5.331155
21600,353894400,3.005790e+16,5.384488,5.329972,5.326741
21700,355532800,3.019706e+16,5.363700,5.324176,5.320240
21800,357171200,3.033621e+16,5.366048,5.319966,5.316588
21900,358809600,3.047537e+16,5.355995,5.311999,5.309946
22000,360448000,3.061453e+16,5.353437,5.306934,5.303128
22100,362086400,3.075368e+16,5.344597,5.307716,5.303472
22200,363724800,3.089284e+16,5.360263,5.304489,5.303182
22300,365363200,3.103200e+16,5.323960,5.299891,5.296270
22400,367001600,3.117115e+16,5.335830,5.301617,5.298966
22500,368640000,3.131031e+16,5.318521,5.293147,5.292713
22600,370278400,3.144947e+16,5.323884,5.290564,5.288213
22700,371916800,3.158863e+16,5.317961,5.278087,5.276468
22800,373555200,3.172778e+16,5.316413,5.280354,5.276303
22900,375193600,3.186694e+16,5.297264,5.276469,5.274731
23000,376832000,3.200610e+16,5.309624,5.274939,5.274227
23100,378470400,3.214525e+16,5.298538,5.272438,5.269751
23200,380108800,3.228441e+16,5.295384,5.269336,5.267072
23300,381747200,3.242357e+16,5.287937,5.263134,5.262042
23400,383385600,3.256272e+16,5.295824,5.258419,5.256144
23500,385024000,3.270188e+16,5.301022,5.259698,5.258792
23600,386662400,3.284104e+16,5.293005,5.250641,5.250010
23700,388300800,3.298019e+16,5.264338,5.250134,5.247968
23800,389939200,3.311935e+16,5.283320,5.251816,5.248714
23900,391577600,3.325851e+16,5.288670,5.252635,5.249112
24000,393216000,3.339767e+16,5.264035,5.240243,5.238500
24100,394854400,3.353682e+16,5.282264,5.239049,5.238564
24200,396492800,3.367598e+16,5.270771,5.234912,5.231670
24300,398131200,3.381514e+16,5.250697,5.232793,5.231070
24400,399769600,3.395429e+16,5.252793,5.227039,5.225645
24500,401408000,3.409345e+16,5.257789,5.224070,5.222931
24600,403046400,3.423261e+16,5.234393,5.225852,5.222910
24700,404684800,3.437176e+16,5.270584,5.219566,5.218230
24800,406323200,3.451092e+16,5.234243,5.214470,5.211553
24900,407961600,3.465008e+16,5.248657,5.217214,5.217207
25000,409600000,3.478924e+16,5.254294,5.212613,5.209368
25100,411238400,3.492839e+16,5.249671,5.203604,5.201726
25200,412876800,3.506755e+16,5.227298,5.198069,5.196050
25300,414515200,3.520671e+16,5.233736,5.198577,5.197847
25400,416153600,3.534586e+16,5.225144,5.193936,5.191892
25500,417792000,3.548502e+16,5.239629,5.193396,5.192083
25600,419430400,3.562418e+16,5.247566,5.188294,5.186447
25700,421068800,3.576333e+16,5.228341,5.187523,5.185082
25800,422707200,3.590249e+16,5.212102,5.187521,5.186109
25900,424345600,3.604165e+16,5.234494,5.179954,5.178856
26000,425984000,3.618080e+16,5.208342,5.181448,5.179989
26100,427622400,3.631996e+16,5.220654,5.174085,5.172251
26200,429260800,3.645912e+16,5.203789,5.173870,5.171619
26300,430899200,3.659828e+16,5.214533,5.166633,5.164831
26400,432537600,3.673743e+16,5.213823,5.168263,5.165985
26500,434176000,3.687659e+16,5.201458,5.164358,5.161771
26600,435814400,3.701575e+16,5.192557,5.156715,5.155595
26700,437452800,3.715490e+16,5.196359,5.154521,5.153286
26800,439091200,3.729406e+16,5.173029,5.149475,5.147642
26900,440729600,3.743322e+16,5.181122,5.151558,5.150672
27000,442368000,3.757237e+16,5.171475,5.146762,5.144999
27100,444006400,3.771153e+16,5.185099,5.146678,5.144638
27200,445644800,3.785069e+16,5.166874,5.144210,5.142467
27300,447283200,3.798984e+16,5.181333,5.138260,5.135519
27400,448921600,3.812900e+16,5.162192,5.134009,5.131989
27500,450560000,3.826816e+16,5.158758,5.136656,5.133905
27600,452198400,3.840732e+16,5.148889,5.135874,5.132007
27700,453836800,3.854647e+16,5.163699,5.127287,5.122988
27800,455475200,3.868563e+16,5.129002,5.123316,5.120456
27900,457113600,3.882479e+16,5.150564,5.128083,5.124974
28000,458752000,3.896394e+16,5.167317,5.117856,5.114015
28100,460390400,3.910310e+16,5.148809,5.117633,5.113742
28200,462028800,3.924226e+16,5.152847,5.117280,5.112139
28300,463667200,3.938141e+16,5.151817,5.114181,5.109354
28400,465305600,3.952057e+16,5.135662,5.110470,5.107597
28500,466944000,3.965973e+16,5.145492,5.106700,5.104163
28600,468582400,3.979888e+16,5.126607,5.099162,5.095253
28700,470220800,3.993804e+16,5.135556,5.107333,5.103363
28800,471859200,4.007720e+16,5.130191,5.101413,5.098320
28900,473497600,4.021636e+16,5.154151,5.094249,5.091198
29000,475136000,4.035551e+16,5.143419,5.096204,5.092564
29100,476774400,4.049467e+16,5.125679,5.093950,5.090904
29200,478412800,4.063383e+16,5.128093,5.086432,5.084627
29300,480051200,4.077298e+16,5.119229,5.086191,5.084816
29400,481689600,4.091214e+16,5.111238,5.087167,5.083691
29500,483328000,4.105130e+16,5.108405,5.074133,5.071762
29600,484966400,4.119045e+16,5.116128,5.073630,5.070456
29700,486604800,4.132961e+16,5.087877,5.073848,5.070352
29800,488243200,4.146877e+16,5.084665,5.073153,5.070371
29900,489881600,4.160793e+16,5.106896,5.068151,5.068463
30000,491520000,4.174708e+16,5.104716,5.067044,5.065701
30100,493158400,4.188624e+16,5.120393,5.067411,5.066266
30200,494796800,4.202540e+16,5.098918,5.068537,5.067691
30300,496435200,4.216455e+16,5.086388,5.061064,5.060779
